niv_outturn_ve_long_gb_mw
-307.21
-927.08
-583.48
190.53
528.95
633.31
116.0
-332.43
-729.61
-511.9
94.49
510.46
223.34
-56.09
952.7
726.2
679.89
507.1
208.56
148.82
503.39
580.5
647.17
352.17
517.67
596.17
763.24
532.48
508.1
-85.37
-276.77
64.67
-59.4
-162.96
370.87
749.3
530.81
477.0
629.33
607.17
760.78
341.23
494.95
327.44
497.68
767.28
855.62
1268.17
463.87
414.61
644.75
634.43
231.01
17.79
551.02
-11.36
567.22
614.47
657.63
1049.5
1165.94
783.78
395.14
-77.13
-58.16
270.76
407.59
634.87
663.84
848.69
671.21
931.46
789.44
430.83
388.7
345.02
384.02
52.22
204.89
736.32
1391.88
1171.36
663.46
379.9
296.24
365.1
292.77
-212.46
-697.77
-952.96
-727.74
-478.08
-131.26
-90.59
94.68
701.22
773.25
613.6
-557.1
-1202.92
-1287.0
-412.65
-261.08
288.9
753.98
998.16
1040.1
142.41
302.34
922.23
1224.75
939.27
670.53
381.1
90.91
-4.65
361.04
272.15
548.0
762.56
1043.36
1016.42
1403.97
1224.42
1227.8
991.8
1395.52
2021.75
1828.55
1396.31
692.1
419.78
967.38
698.9
807.33
463.31
658.73
650.6
619.73
765.86
950.62
1018.64
940.14
1557.29
1317.95
719.53
-103.72
-686.6
-364.79
-288.76
530.7
413.3
-65.06
5.81
212.97
-203.13
323.02
990.96
1277.17
778.43
1405.33
897.57
-11.06
-337.97
31.45
153.25
303.62
165.47
261.88
-193.51
-518.75
-846.97
-1034.53
-1074.23
-1469.85
-1638.77
-2001.55
-977.13
-1180.78
-1627.22
-1642.17
-1295.52
-773.99
-714.62
-151.34
398.97
1206.94
1521.3
2461.62
2503.0
1226.87
553.16
569.18
1443.61
1030.72
-421.21
-888.97
-1478.56
-709.92
-77.96
250.91
-1243.37
-1307.26
-1335.45
-263.41
435.83
843.72
340.6
-288.37
-177.77
-1472.76
-1703.37
-1076.82
-736.18
-471.24
-540.25
-430.35
-228.33
-246.63
-416.18
-190.18
-826.06
-815.35
-246.62
-765.68
-545.83
50.64
-172.28
87.97
659.68
1092.94
974.93
1027.58
1008.02
582.56
352.01
54.73
-438.68
-477.37
-94.85
-219.84
-26.05
-1147.33
-2115.44
-1249.32
-1076.09
-488.94
-457.19
-469.57
-853.59
-754.19
-1148.97
-902.83
-853.87
-589.5
-368.45
-654.61
-215.13
-782.45
-875.01
-506.65
-447.22
78.25
461.61
392.62
938.88
735.79
339.96
175.64
-359.08
10.32
-731.81
-1458.91
-868.44
-712.45
-758.28
-495.06
-144.76
299.3
551.05
770.84
700.93
679.71
-61.82
-178.99
-114.93
-402.53
-199.99
484.75
1135.92
-246.46
-536.73
-1033.73
-439.49
-135.88
-270.76
-488.52
-672.48
-728.14
-629.29
151.08
657.81
1018.67
155.25
366.37
-398.84
-725.44
-233.88
305.75
27.97
-4.43
-81.34
495.47
481.17
267.49
-1213.39
-2351.0
-2842.44
-1786.72
-1489.14
-1113.77
122.73
406.82
738.0
492.54
469.38
534.42
833.85
539.98
-281.8
-795.13
-889.4
-915.72
-1184.97
-928.99
-329.98
-493.29
-72.44
-933.36
-958.75
-969.02
-719.34
20.18
-19.55
-497.57
-691.12
-83.75
283.77
397.31
334.49
585.17
-135.87
628.51
802.49
308.06
-247.78
-538.55
-533.31
-287.29
325.63
302.53
287.38
413.72
135.49
-45.0
96.3
11.32
-310.77
-144.9
-768.72
-836.9
-1362.7
-1426.55
232.85
1080.96
1564.71
1021.68
537.35
530.5
217.63
254.08
-114.21
290.97
907.66
508.93
1056.7
-192.3
-1184.08
-1562.52
-928.0
113.52
-290.85
-51.92
-708.98
-33.85
-730.26
-769.27
-542.89
351.16
763.39
1355.8
1206.09
553.65
231.23
441.03
23.7
-266.97
-14.86
-32.17
-576.51
-299.46
-253.29
-353.33
-569.05
163.29
392.55
-41.48
-347.88
113.69
-1065.08
-1093.45
-1308.66
-1008.02
-988.65
-1146.31
-1081.43
-779.63
-699.15
282.42
1187.79
1175.34
1069.96
1759.08
1722.08
947.34
256.63
-26.21
146.24
280.92
404.83
859.24
1026.2
921.46
-194.23
-649.91
269.01
505.69
312.48
662.77
95.41
-380.45
-350.37
-212.63
200.73
70.43
137.42
309.79
-234.52
-248.72
-482.88
-59.06
139.42
316.65
1029.38
1547.33
1245.09
456.07
11.13
-677.2
-1107.47
-1088.1
-960.05
-1024.54
-962.1
-1048.11
-1200.61
-505.0
-30.44
238.3
-334.91
-244.87
-914.01
-1670.94
-1846.34
-1672.26
-702.3
-296.8
411.96
699.35
395.23
564.6
194.47
-275.32
189.45
-267.0
-118.67
592.18
523.2
154.32
-606.48
-919.98
-560.13
-846.69
-855.59
-275.25
355.8
530.83
185.32
205.23
128.4
568.96
418.77
430.19
1029.83
1265.57
546.85
358.85
619.09
1377.66
1119.03
1617.33
1388.63
1355.41
962.17
852.64
797.53
861.14
1103.5
317.14
840.54
648.32
988.02
1267.66
1162.67
273.03
-332.58
-139.02
495.55
703.76
749.94
1333.21
1930.28
1550.58
543.08
776.36
923.69
245.05
300.19
836.56
837.44
821.24
70.38
662.89
1262.74
1706.1
1109.65
380.32
-337.62
-575.78
195.63
238.59
931.31
1334.17
436.92
732.46
601.02
885.34
516.37
638.97
773.05
736.36
643.07
953.9
804.91
963.22
1304.77
665.64
1054.06
864.48
-32.59
-428.09
9.55
684.74
891.08
1183.63
150.09
-107.85
-224.07
317.79
328.52
343.67
-592.4
-562.89
-144.16
-321.74
-824.38
-349.74
-274.37
-433.48
-574.75
255.6
664.01
259.81
-399.84
-309.69
-619.15
-378.2
197.91
-653.05
-711.75
-451.89
-46.66
-317.31
-593.76
-1089.75
-1730.72
-1753.02
-2069.38
-1536.76
-1113.82
-703.08
-310.47
-26.96
486.55
-231.12
457.64
-761.71
-1833.57
-1697.5
-1582.75
-1024.8
-313.56
-119.16
588.19
509.22
-1027.57
-984.56
30.46
166.3
-777.25
-542.8
-186.7
-320.76
-231.95
-211.65
-391.9
-357.28
-658.9
-455.09
-231.16
-563.87
-906.5
-1709.12
-1906.53
-1498.15
-499.44
-145.28
45.68
304.35
-123.82
94.8
913.46
1377.81
1235.56
889.75
717.92
887.22
962.34
438.75
-516.16
-792.48
-477.23
-78.25
425.7
-415.53
-1216.84
-602.06
-58.47
195.71
-213.03
779.04
361.08
670.74
336.69
-508.43
-521.22
-378.9
147.03
371.98
246.12
107.66
54.99
203.47
188.48
25.55
47.88
-49.38
465.34
521.29
670.88
380.12
83.83
442.46
277.64
25.28
-199.28
-222.39
-171.32
-124.66
11.85
904.78
1565.32
1915.01
1834.18
1855.15
1908.96
2039.7
1379.49
1108.73
1197.91
987.36
861.31
681.77
-92.06
-108.34
-522.96
-103.24
264.05
444.7
295.56
424.56
351.1
376.44
760.12
1224.23
482.08
267.19
362.44
249.89
-331.07
-284.93
284.28
637.16
543.2
355.49
1029.18
1501.74
876.4
1381.08
984.89
1001.27
1153.52
617.32
-193.6
70.32
50.39
257.78
82.77
-319.8
-755.51
-790.82
-642.09
-439.88
-444.77
-232.82
23.93
590.58
848.12
897.99
776.65
593.76
-394.41
-833.45
-343.55
259.92
-86.01
-156.65
772.94
786.95
98.51
219.91
576.38
372.94
951.07
1411.72
989.39
282.38
225.34
760.4
768.79
793.05
540.67
412.3
190.39
291.56
86.04
-648.8
-1140.42
-1002.37
-175.7
355.14
-294.03
-347.58
24.54
315.44
639.97
817.27
1255.92
1144.78
1220.51
1317.46
957.46
777.1
852.64
603.81
-13.23
-287.68
-505.69
-511.38
-995.65
-942.97
-412.69
-284.85
406.38
-262.25
-312.91
-96.0
-382.05
48.4
296.83
-39.81
-346.55
-49.57
63.39
-427.36
-252.36
394.08
956.95
1086.0
1474.13
1852.07
1695.72
1391.61
595.67
-11.65
-1253.21
-1163.55
225.68
-332.26
151.53
352.89
297.6
154.97
419.36
638.64
1110.78
1297.52
1096.32
1283.57
1064.95
1047.94
984.5
1150.74
1117.39
576.15
741.05
156.01
-823.88
-942.17
-291.59
247.62
-88.0
306.3
-572.52
252.32
-655.48
-1629.31
-708.7
-174.82
-736.52
-198.18
-104.36
-430.34
-483.04
-149.87
401.71
221.44
107.32
-95.07
-68.03
-31.86
389.81
424.15
384.97
460.59
-137.43
-403.6
-890.48
-271.71
-410.01
-46.68
821.76
1326.4
1165.47
1765.68
2082.47
1942.29
1300.16
827.17
285.28
-197.71
23.97
289.69
241.04
-887.36
-1444.03
-1386.28
-812.55
-446.94
-187.79
377.82
-783.21
-54.79
-308.2
-156.41
434.33
313.68
-331.56
68.58
55.75
-324.49
122.6
1004.63
676.53
317.83
250.88
581.25
723.72
616.46
114.38
-82.48
-400.6
-240.23
-88.79
-334.95
-374.59
-254.54
-1077.47
-1157.11
-776.12
-392.44
-553.03
-421.62
-227.3
306.85
13.49
322.82
516.41
239.91
568.32
785.86
539.31
-625.19
-1398.87
-1867.26
-1542.69
-747.32
-513.19
-440.37
-566.52
-307.41
-931.09
-777.67
-1097.53
-939.78
-938.44
-259.82
-365.28
-805.83
-975.07
-302.75
-290.68
-240.26
-359.43
-537.74
-449.0
-279.63
40.99
57.25
-510.99
-336.16
-88.9
-945.49
-1625.48
-965.29
-816.73
-125.53
507.47
1178.48
1033.54
860.74
364.25
248.3
113.38
584.5
397.49
-89.48
-357.74
194.14
1167.6
1046.29
-139.74
-654.18
-957.71
-559.75
123.18
471.2
463.14
950.91
86.91
255.06
330.25
600.0
569.7
674.42
435.39
135.9
-35.82
-28.92
249.87
-22.6
-329.07
-65.15
13.37
-3.25
286.1
404.15
-245.65
-414.3
-118.76
-321.83
-578.06
-581.56
-806.22
-869.76
-345.83
-9.31
-292.97
445.22
-30.17
-59.87
334.22
85.71
-418.06
-806.83
-449.98
-392.66
-95.11
482.41
59.1
-761.35
-801.13
-916.62
-550.24
181.36
-474.55
-23.83
-399.42
-178.09
-10.65
433.12
-403.45
-415.4
294.04
130.18
177.99
742.49
648.66
228.14
61.89
114.56
84.33
222.21
125.09
-73.23
288.22
280.03
304.05
488.94
600.38
133.67
-470.34
-589.6
-619.32
-321.31
17.91
150.29
28.15
465.16
652.3
601.11
310.3
72.08
279.73
103.42
348.61
-4.76
-691.69
-1168.45
-958.78
24.15
142.9
659.08
-222.61
-13.83
124.94
218.7
468.16
888.07
194.98
655.23
683.92
561.56
633.78
605.44
168.04
287.32
281.68
4.11
-26.31
-30.93
-222.4
-251.25
-534.8
-397.92
480.05
578.14
733.05
831.4
333.55
527.63
652.71
1348.38
1647.75
1143.45
783.65
28.92
-247.87
-477.77
-723.25
-783.03
-258.19
-113.27
11.57
246.35
-824.19
-1345.14
-658.72
28.57
-259.86
375.19
-390.62
-709.49
-634.43
-263.33
-177.81
459.25
-292.12
-343.73
-212.77
-111.96
140.94
239.83
442.28
458.8
292.12
221.09
185.64
-80.01
153.39
743.23
747.45
365.31
619.92
213.94
113.64
307.61
-111.06
4.14
830.55
1098.89
789.42
498.76
-309.18
-188.48
-729.97
-10.71
340.53
190.99
451.65
60.9
-330.1
-140.21
1100.51
279.48
230.3
562.45
-233.5
-462.15
-269.45
177.75
234.34
470.94
895.35
1435.27
910.87
691.8
519.5
313.19
249.13
304.42
270.5
-282.04
-80.39
121.38
116.47
82.93
-350.8
41.41
-1000.96
-552.12
-539.89
-1017.52
-459.5
-523.64
-633.11
-575.48
-586.33
-298.25
78.0
264.52
137.02
-153.18
-530.17
-181.61
-158.84
193.27
843.7
260.11
253.95
-38.71
979.35
811.65
337.01
333.0
-304.91
-116.61
-261.79
652.28
504.53
681.59
900.35
1577.37
1227.42
1326.75
1146.56
477.78
103.33
557.75
804.85
423.84
813.02
372.25
379.6
4.25
-56.4
346.23
-813.58
-531.09
-799.76
-1578.66
-1483.72
-1018.66
-671.91
-158.66
-503.24
-127.49
-1.36
494.64
758.02
1006.37
1410.01
1146.08
524.26
255.16
-85.34
-655.34
457.7
-573.54
134.04
420.45
1336.43
1489.87
1890.18
1251.86
96.16
925.86
-10.11
256.48
309.64
563.8
224.84
-857.78
-417.23
-821.67
-1022.03
-513.3
-348.93
-307.44
-20.65
26.98
202.17
-48.37
-338.54
34.71
-573.22
306.66
132.05
-286.54
-14.02
-26.36
97.14
84.91
189.14
463.49
939.45
1312.42
1223.56
1703.85
861.3
794.3
239.54
243.75
-86.97
-256.18
670.0
704.31
2788.38
1996.4
1105.0
1042.79
904.19
654.73
221.85
133.37
58.06
597.93
210.24
506.61
319.39
-575.75
-202.54
-292.46
-654.15
-647.99
-167.58
399.37
575.95
328.05
435.44
728.56
92.63
145.6
437.38
244.95
-155.41
-662.29
-554.56
-754.92
-829.15
-742.59
-1053.0
-793.17
-572.48
-152.8
-294.37
-208.56
870.93
1356.65
1122.77
1287.18
1016.41
381.4
641.48
729.21
99.1
-1922.6
-1817.68
-1292.6
-503.59
-286.52
-610.88
-380.22
-256.06
-251.88
-96.22
551.54
-409.12
-728.53
-209.36
-170.98
288.15
476.83
95.67
0.5
467.52
162.08
202.73
507.84
440.55
606.1
79.93
356.64
84.45
-144.61
16.6
-590.29
145.93
258.96
50.67
-705.31
-896.03
-757.65
-780.32
-63.93
207.47
-21.69
-102.72
-209.38
-330.66
-96.94
180.86
-92.82
-875.74
-2042.64
-1286.44
-152.34
208.28
1552.61
825.06
-10.33
-146.37
-316.82
-851.63
302.53
193.86
85.45
511.59
238.69
90.21
-79.7
-346.88
-480.94
-517.18
-430.49
-325.2
-226.15
18.0
-125.27
-279.21
-276.43
-135.6
-282.4
-41.65
-140.36
483.83
1259.65
1660.93
1369.61
697.16
46.75
-556.14
-773.25
-240.29
224.32
553.95
352.28
594.68
203.26
-206.59
-369.62
97.29
-589.63
-918.73
-412.04
34.89
377.54
58.27
92.04
-162.01
365.76
137.76
187.78
661.47
780.82
91.57
-598.83
-621.61
-350.69
-293.47
-382.07
-253.86
-107.83
85.49
160.75
-248.72
-425.51
-260.97
225.91
537.21
-28.74
151.53
-223.47
-143.07
435.58
1041.95
1077.24
406.76
333.91
678.52
795.33
1566.53
986.36
575.75
658.79
884.67
735.81
1278.66
599.06
-230.6
130.71
262.27
1237.59
657.89
721.61
770.97
1469.32
754.57
692.97
461.71
802.0
1745.92
1596.35
1077.32
381.73
-30.84
-97.32
508.08
663.13
722.05
1161.35
1177.7
1070.26
1179.17
1124.79
320.06
547.52
1084.29
473.13
78.87
-1700.87
-2182.81
-2100.88
-1581.48
-1201.16
-1206.36
-1584.68
-1619.38
-1746.18
-1854.35
-1565.95
-845.13
-735.94
-7.39
-162.37
350.72
-440.38
-501.47
-290.53
-41.72
-92.58
-295.46
-374.43
253.43
15.61
179.28
538.14
648.22
990.31
805.07
80.95
-473.77
-706.3
-620.33
466.69
598.43
915.2
1167.88
914.96
570.0
1156.53
1414.96
1606.45
17.07
452.22
1991.5
2045.99
1521.56
894.78
533.32
-458.17
-1160.42
-935.69
-858.1
-742.97
-862.37
-917.83
-1005.07
-1269.76
-1718.29
-1699.43
-963.06
-707.95
-487.31
-548.76
-1229.96
-1426.21
-1564.0
-1777.87
-1467.37
-755.44
247.89
7.21
-1044.12
-871.16
24.21
-406.22
-16.03
456.9
-151.91
-844.27
-1204.99
-737.92
-549.48
-773.24
-823.27
-159.16
-52.49
-9.47
454.14
-47.56
-390.38
-509.81
405.64
1052.59
509.15
367.39
-240.17
465.02
922.57
1726.79
1042.0
1509.27
1015.64
945.99
1358.75
1244.36
2271.51
1953.58
1296.58
1068.14
482.96
363.73
1114.7
-200.57
-1091.64
-898.23
-657.74
53.26
296.26
-1.97
-120.84
304.32
509.44
535.88
-63.87
388.97
74.81
-324.7
-892.19
204.34
476.31
251.06
384.4
491.17
339.47
-62.22
-707.89
-1185.08
-991.95
-1119.16
-406.37
-496.13
-820.79
-1290.44
-811.55
-470.48
-689.94
-107.75
-356.43
527.05
1508.78
2009.25
1319.08
1607.79
1462.22
819.51
998.09
888.23
1231.71
1380.52
636.3
-385.85
-123.22
765.66
949.6
1651.98
1527.04
1986.74
1115.67
719.92
605.75
722.48
1756.12
1731.72
356.77
-221.6
-832.02
-193.93
-302.06
-204.85
-615.66
-449.97
-5.32
10.29
219.17
65.59
-186.49
-563.56
-79.33
-147.8
-597.44
-368.05
-768.36
19.24
120.12
609.51
956.13
1544.88
1369.41
1545.72
1299.38
1427.89
1554.28
1431.75
1397.82
1254.4
1183.91
537.93
122.47
-452.42
-606.3
-285.45
46.94
1272.64
1298.2
1087.62
324.42
334.49
467.84
148.08
-55.82
273.64
146.77
-443.63
-638.54
-138.9
-107.16
-114.18
-312.76
-118.76
-19.92
-1.21
-8.76
-175.71
-178.66
-189.63
544.08
1139.43
1117.91
869.54
1024.49
1222.6
804.96
931.32
822.4
1016.87
635.94
310.18
90.29
-3.63
-205.9
-100.59
219.35
251.54
824.69
573.38
-3.04
-459.2
-489.27
-5.16
-147.18
661.98
577.78
662.11
264.54
199.33
31.8
-123.04
929.08
563.57
722.95
924.88
1215.43
1143.87
1060.68
659.51
377.29
107.51
335.92
450.31
668.02
1470.02
1659.01
1939.78
794.99
103.44
1471.06
981.61
836.25
641.59
200.11
-19.21
-486.22
-421.06
-492.3
-10.06
-505.64
-278.23
137.96
332.52
421.89
167.64
819.27
196.63
-9.35
485.79
266.45
9.43
-789.65
-247.05
-587.11
-150.7
-201.31
-219.6
-135.53
416.17
495.48
1125.83
1029.98
583.0
319.7
425.95
194.51
194.43
-234.36
127.48
24.48
-2.18
-233.04
356.28
-409.25
998.84
1164.95
525.55
1001.56
1250.02
1653.93
1679.45
809.03
304.96
-117.32
-354.64
83.52
1073.36
2549.93
2878.84
2735.76
2742.87
2761.06
1803.77
1082.28
882.16
1740.77
-133.04
-620.55
-692.29
-513.32
-143.85
-64.97
564.62
105.17
252.41
903.18
865.19
409.62
-13.13
125.07
-218.84
-91.05
445.97
398.85
477.23
287.29
291.0
330.52
146.61
97.47
415.74
-388.72
-811.26
-460.99
-727.11
-299.68
-234.31
-140.45
441.1
1083.45
1191.06
708.21
503.07
322.65
416.66
325.57
261.36
-138.11
7.04
429.2
-195.43
376.75
-226.04
446.97
-375.63
-1341.23
-875.67
-352.54
-152.75
-23.37
839.18
354.28
152.45
833.93
1638.21
1369.39
1038.72
1226.1
1299.36
784.54
670.05
295.67
307.23
598.6
1049.44
863.91
1062.06
907.61
1095.83
1034.79
1062.6
1002.29
602.05
414.04
382.41
410.33
736.95
522.11
354.41
-451.8
-231.55
820.19
1355.96
1574.33
1651.22
1628.07
1532.5
1444.9
905.34
1297.22
1085.51
657.73
-354.41
-954.01
-571.45
-407.0
440.12
706.85
542.65
-44.33
596.35
341.76
1124.95
1070.62
-153.1
124.87
341.88
399.37
769.88
801.46
652.99
447.93
-401.7
-855.14
-781.05
-555.77
665.42
921.77
650.09
-425.89
-610.53
-1149.49
-926.28
-1127.28
-277.7
229.66
822.27
802.38
884.46
702.95
1162.3
930.49
1116.88
1100.87
1066.05
1195.27
806.38
1864.75
1219.04
1282.38
1425.25
600.89
456.7
5.76
-260.13
-817.8
-140.2
-327.49
198.23
174.9
1344.13
1448.28
799.0
698.03
368.52
-30.98
-17.68
-252.18
-130.65
142.13
651.42
699.24
818.06
367.44
214.81
561.0
823.81
1264.19
1092.87
838.02
1282.05
1569.89
2141.21
2080.61
2296.06
2060.09
1894.01
1341.25
1308.45
1363.62
1535.91
1918.55
1755.27
2284.74
1236.05
502.68
266.12
656.04
-308.58
-1182.9
-919.0
-359.3
319.92
578.52
451.75
243.29
1129.56
391.83
509.18
643.85
805.56
922.09
259.78
-147.27
-404.13
-94.78
37.29
337.9
498.12
618.33
605.25
192.82
-158.29
-138.58
-50.03
1252.95
1140.96
929.6
1119.55
743.92
855.79
642.87
762.07
1029.32
1163.52
1504.81
1031.78
812.87
546.14
893.25
1060.58
1225.56
1266.24
849.58
543.94
499.22
-45.46
-118.8
538.45
16.01
690.41
317.27
279.19
-562.94
257.84
146.21
1027.45
1652.27
1780.5
2116.35
1260.4
384.93
175.28
259.54
404.88
288.06
87.9
-42.02
517.45
943.15
1460.66
126.1
121.15
-414.41
-918.72
-262.96
216.01
441.0
1216.35
276.16
555.76
362.8
152.2
-133.51
-410.04
62.26
-100.07
-288.46
-182.31
275.07
240.73
448.82
982.74
570.2
363.52
787.5
557.82
608.47
561.69
-308.01
166.03
-358.89
-130.89
247.51
442.1
185.56
4.64
-144.85
-487.67
-562.57
-55.56
545.36
624.69
691.66
523.69
66.77
155.99
-789.8
-592.55
-700.84
-211.48
-324.21
-419.75
-568.39
-491.59
-385.08
-128.88
-57.67
-83.46
-603.04
-1472.88
-2031.45
-1670.72
-1482.55
-125.35
16.38
175.43
736.61
499.52
983.42
270.01
970.55
1145.41
2087.09
2310.81
1810.54
1127.67
-181.88
-135.02
-1195.25
-275.71
430.4
290.56
-97.5
-856.88
-1273.98
-1833.16
-1143.23
-1577.35
-1487.6
-1524.75
-2026.95
-1767.23
-1600.79
-1475.34
-1306.7
-1424.67
-1949.96
-1936.62
-2090.9
-1939.48
-1904.9
-2390.12
-3472.1
-3333.93
-2464.07
-1702.23
-1554.31
-986.61
-518.05
-201.65
-947.1
92.62
151.16
449.66
1005.78
391.8
563.3
257.17
-202.27
105.8
497.59
168.94
1400.47
-0.68
413.54
347.05
90.08
602.11
-237.59
1145.51
2376.81
1278.15
1027.72
-6.57
-662.65
-538.31
-97.79
113.75
430.46
924.83
321.88
-389.73
-160.79
-484.2
608.28
-211.99
-2307.96
-3191.14
-3474.06
-4271.47
-4535.99
-4954.35
-4265.37
-4482.95
-4073.99
-4166.71
-4337.44
-3809.57
-1925.16
-971.69
-645.04
-176.05
282.32
371.28
591.16
-451.23
-373.34
-1618.11
-2320.53
-1810.5
-1491.73
-673.37
971.36
879.38
-811.94
-203.69
-1047.2
-585.95
106.89
-7.27
-239.22
-718.9
-346.2
105.84
382.5
209.21
-151.4
-347.04
-293.91
-144.14
-25.75
-270.58
782.11
1966.4
1796.17
1368.36
619.97
-694.02
-1778.67
-2020.64
-2410.77
-1716.94
-849.46
-975.16
-1121.37
-1166.6
-1404.59
-996.85
-196.29
-64.78
-811.86
-418.01
615.63
817.1
1414.26
127.08
-543.0
182.47
-403.13
-118.68
377.46
354.42
101.11
147.46
-275.99
388.33
1551.67
971.03
214.88
-722.1
-959.43
-495.26
-252.87
-453.92
-1002.07
-498.9
-208.5
60.27
404.22
75.55
-377.51
-255.46
58.59
1154.1
1902.74
961.87
25.51
-356.88
-670.07
-974.65
-1280.12
-1354.0
-1436.28
-1207.76
-1168.4
-1302.42
-942.87
-813.09
-717.44
83.76
615.46
195.5
-887.29
-1489.16
-1276.5
-869.95
-206.26
-40.04
639.15
953.69
432.87
-342.06
-767.87
-620.12
-815.04
-858.52
-838.65
-1469.18
-1746.66
-1208.68
-628.7
-896.54
-890.67
-686.8
-268.58
-155.77
-107.43
-48.44
-1086.3
-897.37
-1318.55
-1105.75
-1154.9
-902.19
-1039.45
-974.85
-458.4
-662.25
-895.58
-1040.78
-913.38
-802.91
-456.52
-5.52
140.94
388.67
-30.66
-817.55
-1090.65
-1173.87
-598.99
-1021.22
-1692.36
-1224.18
-691.82
-725.81
-592.59
-257.77
-16.61
412.75
1333.56
1207.99
1408.29
871.27
334.91
-796.83
-979.8
-812.49
-182.61
-234.81
473.3
900.85
833.24
683.27
734.82
802.8
111.84
1430.55
374.13
-808.81
-515.58
-866.56
-857.93
-909.06
-706.98
-718.57
-253.29
-241.2
-313.13
110.6
450.63
558.49
594.01
327.6
247.27
-16.44
-137.56
380.6
365.85
-74.45
335.99
812.87
